filename,treeno,tree,sentence
nw/wsj/04/wsj_0446,17,"(TOP (S (ADVP (RB However))(, ,)(NP-SBJ (NP (NNP Dr.)(NNP Etienne)(HYPH -)(NNP Emile)(NNP Baulieu))(, ,)(NP (NP (DT the)(JJ French)(NN physician))(SBAR (WHNP-488 (WP who))(S (NP-SBJ (-NONE- *T*-488))(VP (VBD invented)(NP (NNP RU)(HYPH -)(NNP 486))))))(, ,))(VP (VBD wrote)(PP-LOC (IN in)(NP (DT a)(NML (NNP Science)(NN magazine))(NN article)))(NP-TMP (JJ last)(NN month))(SBAR (IN that)(S (NP-SBJ-487 (DT the)(NML (NN rabbit)(HYPH -)(NN test))(NNS results))(VP (MD could)(RB not)(VP (VB be)(VP (VBN duplicated)(NP (-NONE- *-487))(PP (IN in)(NP (NNS rats)(CC and)(NNS monkeys)))))))))(. .)))","However , Dr. Etienne - Emile Baulieu , the French physician who *T*-488 invented RU - 486 , wrote in a Science magazine article last month that the rabbit - test results could not be duplicated *-487 in rats and monkeys ."
nw/wsj/04/wsj_0440,5,"(TOP (SINV (S-TPC-1 (NP-SBJ (NP (DT A)(JJ small)(NN decline))(PP (IN in)(NP (NP (JJ total)(NN construction))(PP (IN for)(NP (DT the)(JJ entire)(NN year))))))(VP (VBZ is)(ADJP-PRD (JJ possible))(SBAR-ADV (IN if)(S (NP-SBJ (NP (NN contracting))(PP (IN for)(NP (NN housing))))(VP (VBZ does)(RB n't)(VP (VB increase)(PP (IN in)(NP (NP (NN response))(PP (IN to)(NP (NP (DT this)(NN year)(POS 's))(JJR lower)(NN mortgage)(NNS rates)))))))))))(, ,)(VP (VBD said)(SBAR (-NONE- 0)(S (-NONE- *T*-1))))(NP-SBJ (NP (NNP George)(NNP A.)(NNP Christie))(, ,)(NP (NP (NP (NN vice)(NN president))(CC and)(NP (JJ chief)(NN economist)))(PP (IN of)(NP (NP (NNP Dodge))(, ,)(NP (NP (DT the)(NN forecasting)(NN division))(PP (IN of)(NP (NN publisher)(NNP McGraw)(HYPH -)(NN Hill)(NNP Inc))))))))(. .)))","A small decline in total construction for the entire year is possible if contracting for housing does n't increase in response to this year 's lower mortgage rates , said 0 *T*-1 George A. Christie , vice president and chief economist of Dodge , the forecasting division of publisher McGraw - Hill Inc ."
nw/wsj/04/wsj_0405,45,"(TOP (SINV (`` ``)(S-TPC-2 (NP-SBJ (PRP$ My)(NN impression))(VP (VBZ is)(SBAR-PRD (IN that)(S (NP-SBJ (EX there))(VP (VBZ is)(RB n't)(NP-PRD (NP (NN anything))(SBAR (WHNP-1 (WDT which))(S (NP-SBJ (-NONE- *T*-1))(VP (VBZ arouses)(NP (PRP$ our)(NN interest))(PP-TMP (IN at)(NP (JJ first)(NN glance))))))))))))(, ,)('' '')(VP (VBZ says)(S (-NONE- *T*-2)))(NP-SBJ (NP (DT an)(NN official))(PP (IN from)(NP (NP (NP (NNP Japan)(POS 's))(NNP Ministry))(PP (IN of)(NP (NNP International)(NNP Trade)(CC and)(NNP Industry))))))(. .)))","`` My impression is that there is n't anything which *T*-1 arouses our interest at first glance , '' says *T*-2 an official from Japan 's Ministry of International Trade and Industry ."
nw/wsj/04/wsj_0442,10,"(TOP (S (NP-SBJ (DT The)(NN spokeswoman))(VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ (DT the)(NN move))(VP (VBZ is)(RB n't)(ADVP (RB directly))(NP-PRD (NP (DT a)(NN response))(PP (IN to)(NP (NP (NP (NNP Quotron)(POS 's))(NN loss))(PP (IN of)(NP (NP (PRP$ its)(CD two)(JJS biggest)(NNS customers))(, ,)(NP (NP (NNP Merrill)(NNP Lynch)(CC &)(NNP Co.))(CC and)(NP (NP (NNP American)(NNP Express)(NNP Co.)(POS 's))(NNP Shearson)(NNP Lehman)(NNP Hutton)(NNP Inc.)))))(, ,)(PP (IN to)(NP (NNP Automated)(NNP Data)(NNP Processing)(NNP Inc.)))(NP-TMP (ADVP (RBR earlier))(DT this)(NN year)))))))))(. .)))","The spokeswoman said 0 the move is n't directly a response to Quotron 's loss of its two biggest customers , Merrill Lynch & Co. and American Express Co. 's Shearson Lehman Hutton Inc. , to Automated Data Processing Inc. earlier this year ."
nw/wsj/04/wsj_0423,26,"(TOP (S (PP (IN In)(ADJP (JJ short)))(, ,)(NP-SBJ (DT the)(NN problem))(VP (VBZ is)(NP-PRD (RB not)(NP (JJ intra-administration)(NN disagreement))(, ,)(CC but)(NP (NP (NN preoccupation))(PP (IN with)(NP (DT the)(NN prospect)(SBAR (IN that)(S (S (NP-SBJ (NN perestrokia))(VP (MD might)(VP (VB fail))))(, ,)(CC and)(S (NP-SBJ (PRP$ its)(JJ political)(NNS opponents))(VP (MD will)(VP (VB ask)(`` ``)(SBARQ (WHNP-1 (WP Who))(SQ (NP-SBJ (-NONE- *T*-1))(VP (VBD lost)(NP (NNP Gorbachev)))))))))))))))(. ?)('' '')))","In short , the problem is not intra-administration disagreement , but preoccupation with the prospect that perestrokia might fail , and its political opponents will ask `` Who *T*-1 lost Gorbachev ? ''"
nw/wsj/04/wsj_0445,45,"(TOP (S (ADVP (RB Of)(RB course))(, ,)(S (S-NOM-SBJ (NP-SBJ (-NONE- *PRO*))(ADVP (RB simply))(VP (VBG buying)(NP (NNS computers))))(VP (VBZ does)(RB n't)(ADVP-TMP (RB always))(VP (VB solve)(NP (NNS problems)))))(, ,)(CC and)(S (NP-SBJ-2 (JJ many)(JJ American)(NNS companies))(VP (VBP have)(VP (VBN erred)(PP-MNR (IN by)(S-NOM (NP-SBJ (-NONE- *PRO*-2))(VP (VBG purchasing)(NP (NP (NN technology))(SBAR (WHNP-1 (-NONE- 0))(S (NP-SBJ (PRP they))(VP (VBD did)(RB n't)(VP (VB understand)(NP (-NONE- *T*-1)))))))))))))(. .)))","Of course , *PRO* simply buying computers does n't always solve problems , and many American companies have erred by *PRO*-2 purchasing technology 0 they did n't understand *T*-1 ."
nw/wsj/04/wsj_0445,65,"(TOP (S (S (NP-SBJ (NNP NEC))(VP (MD wo)(RB n't)(VP (VB release)(NP (PRP$ its)(NN code)))))(, ,)(CC and)(S (NP-SBJ (NP (DT every)(CD one))(PP (IN of)(NP (DT the)(QP (NN dozen)(CC or)(RB so))(NNS makers))))(VP (VBZ has)(NP (PRP$ its)(JJ own)(JJ proprietary)(NN operating)(NN system))(: --)(S-ADV (NP-SBJ (DT all))(ADJP-PRD (JJ incompatible)(PP (IN with)(NP (DT each)(JJ other)))))))(. .)))","NEC wo n't release its code , and every one of the dozen or so makers has its own proprietary operating system -- all incompatible with each other ."
nw/wsj/04/wsj_0445,108,"(TOP (S (S (NP-SBJ-1 (NNP IBM))(, ,)(SBAR-ADV (IN though)(S (NP-SBJ (-NONE- *PRO*-1))(ADVP-TMP (RB long))(NP-PRD (DT a)(NN leader))(PP-LOC (IN in)(NP (DT the)(JJ Japanese)(NN mainframe)(NN business)))))(, ,)(VP (VBD did)(RB n't)(VP (VB introduce)(NP (PRP$ its)(JJ first)(NN PC))(PP-LOC (IN in)(NP (NNP Japan)))(PP-TMP (IN until)(SBAR (NP-ADV (CD five)(NNS years))(IN after)(S (NP-SBJ (NNP NEC))(VP (VBD did)(VP (-NONE- *?*)))))))))(, ,)(CC and)(S (NP-SBJ (DT that))(VP (VBD was)(RB n't)(ADJP-PRD (JJ compatible)(PP (ADVP (RB even))(IN with)(NP (DT the)(NNP U.S.)(NNP IBM)(NN standard))))))(. .)))","IBM , though *PRO*-1 long a leader in the Japanese mainframe business , did n't introduce its first PC in Japan until five years after NEC did *?* , and that was n't compatible even with the U.S. IBM standard ."
nw/wsj/04/wsj_0447,20,"(TOP (S (S (NP-SBJ (PRP It))(VP (VBZ does)(RB not)(VP (VB relieve)(NP (NP (DT the)(NN need))(PP (IN for)(NP (NP (PRP$ our)(ADJP (NN market)(HYPH -)(VBG opening))(NNS efforts))(PP (IN for)(NP (DT both)(NNS goods)(CC and)(NNS services)))))))))(, ,)(CC but)(S (NP-SBJ (PRP it))(VP (VBZ does)(VP (VB suggest)(SBAR (IN that)(S-CLF (NP-SBJ (PRP it))(VP (VBZ is)(NP-PRD (NP (NP (PRP$ our)(NNS exports))(PP (IN of)(NP (NNS services))))(, ,)(CC and)(RB not)(NP (RB just)(NN borrowing))(, ,))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ (-NONE- *T*-1))(VP (VBZ is)(VP (VBG financing)(NP (NP (PRP$ our)(NNS imports))(PP (IN of)(NP (NNS goods))))))))))))))(. .)))","It does not relieve the need for our market - opening efforts for both goods and services , but it does suggest that it is our exports of services , and not just borrowing , that *T*-1 is financing our imports of goods ."
nw/wsj/04/wsj_0443,10,"(TOP (S (S (NP-SBJ (DT A)(NN network)(NN spokesman))(VP (MD would)(RB n't)(VP (VB comment))))(, ,)(CC and)(S (NP-SBJ-2 (NML (NNP ABC)(NNP Sports))(NNS officials))(VP (VBD declined)(S (NP-SBJ-1 (-NONE- *PRO*-2))(VP (TO to)(VP (VB be)(VP (VBN interviewed)(NP (-NONE- *-1))))))))(. .)))","A network spokesman would n't comment , and ABC Sports officials declined *PRO*-2 to be interviewed *-1 ."
nw/wsj/04/wsj_0465,23,"(TOP (S (NP-SBJ (NP (DT A)(NN test))(VP (VBG using)(NP (JJ new)(`` ``)(JJ genetic)(NNS probes)('' ''))))(VP (VBD showed)(SBAR (IN that)(S (NP-SBJ (JJ little)(NNP Will)(NNP Quinlan))(VP (VBD had)(RB not)(VP (VP (VBN inherited)(NP (DT a)(VBN damaged)(NN retinoblastoma)(NN supressor)(NN gene)))(CC and)(, ,)(ADVP (RB therefore))(, ,)(VP (VBD faced)(NP (NP (ADJP (DT no)(JJR more))(NN risk))(PP (IN than)(NP (JJ other)(NNS children)))(PP (IN of)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VBG developing)(NP (DT the)(JJ rare)(NN cancer))))))))))))(. .)))","A test using new `` genetic probes '' showed that little Will Quinlan had not inherited a damaged retinoblastoma supressor gene and , therefore , faced no more risk than other children of *PRO* developing the rare cancer ."
nw/wsj/04/wsj_0439,2,(TOP (S (NP-SBJ (PRP$ Their)(JJ only)(NN doubt))(VP (VBD concerned)(NP (DT the)(NN possibility)(SBAR (SBAR (IN that)(S (NP-SBJ (NNP Mr.)(NNP Gorbachev))(VP (MD might)(RB not)(VP (VB survive)(NP (NP (DT the)(NN opposition))(SBAR (WHNP-2 (WDT that))(S (NP-SBJ (PRP$ his)(NNS reforms))(VP (MD would)(VP (VB arouse)(NP (-NONE- *T*-2)))))))))))(CC and)(SBAR (IN that)(S (NP-SBJ-1 (DT the)(JJ whole)(NN process))(VP (MD might)(VP (VB be)(VP (VBN reversed)(NP (-NONE- *-1))))))))))(. .))),Their only doubt concerned the possibility that Mr. Gorbachev might not survive the opposition that his reforms would arouse *T*-2 and that the whole process might be reversed *-1 .
nw/wsj/04/wsj_0439,16,"(TOP (S (S (NP-SBJ (DT All)(JJ independent)(NNS media)(NN activity))(VP (VP (VBZ is)(ADVP-TMP (RB now))(ADJP-PRD (JJ illegal)))(, ,)(SBAR-ADV (WHNP-1 (WDT which))(S (NP-SBJ (-NONE- *T*-1))(ADVP (RB perhaps))(VP (VBZ is)(RB not)(ADJP-PRD (JJ surprising)))))))(, ,)(CC but)(SINV (ADVP-PRD-TPC-2 (RB so))(VP (VBZ is)(ADVP-PRD (-NONE- *T*-2)))(NP-SBJ (NP (DT the)(NN manufacture))(PP (IN of)(NP (NP (NN perfume))(, ,)(NP (NNS cosmetics))(, ,)(NP (NN household)(NNS chemicals))(CC and)(NP (NN sand)(NNS candles))))))(. .)))","All independent media activity is now illegal , which *T*-1 perhaps is not surprising , but so is *T*-2 the manufacture of perfume , cosmetics , household chemicals and sand candles ."
nw/wsj/04/wsj_0439,22,"(TOP (S (NP-SBJ (PRP He))(VP (VBD told)(NP (NP (DT the)(NNP Congress))(PP (IN of)(NP (NP (NNS People)(POS 's))(NNS Deputies))))(PP-TMP (IN on)(NP (NNP May)(CD 30)))(: :)(`` ``)(S (NP-SBJ (PRP We))(VP (VBP do)(RB not)(VP (VB share)(NP (DT this)(NN approach))(, ,)(SBAR-PRP (IN since)(S (NP-SBJ (PRP it))(VP (MD would)(ADVP-TMP (RB immediately))(VP (VP (VB destroy)(NP (DT the)(JJ social)(NN situation)))(CC and)(VP (VB disrupt)(NP (NP (DT all)(DT the)(NNS processes))(PP-LOC (IN in)(NP (DT the)(NN country)))))))))))))(. .)('' '')))","He told the Congress of People 's Deputies on May 30 : `` We do not share this approach , since it would immediately destroy the social situation and disrupt all the processes in the country . ''"
nw/wsj/04/wsj_0439,37,"(TOP (S (NP-SBJ-2 (DT These))(VP (VP (MD would)(RB not)(VP (VB function)(ADVP-MNR (RB independently))))(, ,)(CC but)(VP (MD would)(VP (VB act)(ADVP (RB together))(S-PRP-CLR (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB form)(NP (`` ``)(NP (NNS combines)(, ,)(NNS unions)(CC and)(NNS associations))('' '')(SBAR (WHNP-1 (-NONE- 0))(S (NP-SBJ (-NONE- *T*-1))(VP (TO to)(VP (VP (VB tackle)(NP (NNS problems)))(CC and)(VP (VB coordinate)(NP (PRP$ their)(NNS activities))))))))))))))(. .)))","These would not function independently , but would act together *PRO*-2 to form `` combines , unions and associations '' 0 *T*-1 to tackle problems and coordinate their activities ."
nw/wsj/05/wsj_0528,6,"(TOP (S (S (NP-SBJ (NNP ABC))(VP (VBZ has)(RB n't)(VP (VBN had)(NP (JJ much)(NN luck))(PP-CLR (IN with)(NP (NP (NNS shows))(VP (VBG featuring)(NP (NNS blacks)))))(PP-TMP (IN in)(NP (JJ recent)(NNS years))))))(, ,)(CC and)(S (NP-SBJ (NP (DT the)(NNS producers))(PP (IN of)(NP (CD one)(JJ new)(NN arrival))))(VP (VBP are)(ADJP-PRD (NP-ADV (DT a)(NN bit))(JJ desperate))))(. .)))","ABC has n't had much luck with shows featuring blacks in recent years , and the producers of one new arrival are a bit desperate ."
nw/wsj/05/wsj_0528,14,"(TOP (SINV (`` ``)(S-TPC-1 (S (NP-SBJ (DT The)(NN grapevine))(VP (VBZ is)(RB n't)(ADJP-PRD (VBN organized))))(, ,)(CC but)(S (NP-SBJ (PRP you)(CC and)(PRP I))(VP (VBP know)(SBAR (-NONE- 0)(S (NP-SBJ (PRP it))(VP (VBZ exists)))))))(, ,)('' '')(VP (VBZ says)(S (-NONE- *T*-1)))(NP-SBJ-2 (NNP Mr.)(NNP Carew))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*-2))(VP (VBG referring)(PP-CLR (IN to)(NP (NP (DT the)(RB often)(ADJP (RB uncannily)(JJ small))(NN world))(PP (IN of)(NP (JJ black)(NML (NML (NNS professionals))(CC and)(NML (NN community)(NNS leaders)))))))))(. .)))","`` The grapevine is n't organized , but you and I know 0 it exists , '' says *T*-1 Mr. Carew , *PRO*-2 referring to the often uncannily small world of black professionals and community leaders ."
nw/wsj/05/wsj_0528,22,"(TOP (S (S (NP-SBJ (DT Some)(NNS shows))(ADVP (RB just))(VP (VBP do)(RB n't)(VP (VB impress))))(PRN (, ,)(S (NP-SBJ (PRP he))(VP (VBZ says)(SBAR (-NONE- 0)(S (-NONE- *?*)))))(, ,))(CC and)(S (NP-SBJ (DT this))(VP (VBZ is)(NP-PRD (NP (CD one))(PP (IN of)(NP (PRP them))))))(. .)))","Some shows just do n't impress , he says 0 *?* , and this is one of them ."
nw/wsj/05/wsj_0590,12,(TOP (S (NP-SBJ (DT The)(JJ new)(NN understanding))(VP (VBD did)(RB n't)(ADVP (RB just))(VP (VB spring)(PP-CLR (IN to)(NP (NN life)))(PP (IN in)(NP (NP (DT a)(JJ spontaneous)(NN eruption))(PP (IN of)(NP (NN sweetness)(CC and)(NN light)))))))(. .))),The new understanding did n't just spring to life in a spontaneous eruption of sweetness and light .
nw/wsj/05/wsj_0515,12,"(TOP (SINV (`` ``)(S-TPC-1 (NP-SBJ-2 (DT This)(NN seed))(VP (VBZ 's)(RB not)(VP (VBN grown)(NP (-NONE- *-2))(ADVP-LOC (ADVP (RB anywhere)(RB else)(PP (IN in)(NP (NNP India))))(, ,)(CC or)(ADVP (RB anywhere)(RB else)(PP (IN in)(NP (DT the)(NN world))))))))(, ,)('' '')(VP (VBZ says)(S (-NONE- *T*-1)))(NP-SBJ (NP (NNP T.V.)(NNP Krishnamurthy))(, ,)(NP (NP (DT a)(NN vice)(NN president))(PP (IN of)(NP (NP (NNP Procter)(CC &)(NNP Gamble)(NNP India)(NNP Ltd.))(, ,)(NP (DT a)(JJ major)(NN psyllium)(NN buyer)(CC and)(NN promoter))))))(. .)))","`` This seed 's not grown *-2 anywhere else in India , or anywhere else in the world , '' says *T*-1 T.V. Krishnamurthy , a vice president of Procter & Gamble India Ltd. , a major psyllium buyer and promoter ."
nw/wsj/05/wsj_0589,10,"(TOP (S (S-CLF (NP-SBJ (PRP It))(VP (VBZ 's)(RB not)(ADVP-CLR (RB so)(JJ much))(NP-PRD (NP (DT the)(NN idea))(PP (IN of)(NP (NNS acquisitions)))(PP (-NONE- *ICH*-2)))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ (-NONE- *T*-1))(VP (VBZ has)(VP (VBN agitated)(NP (DT the)(NNS cosmetics)(NN industry))))))(PP-2 (IN as)(NP (NP (DT the)(NNS companies))(VP (VBG doing)(NP (DT the)(VBG acquiring)))))))(: :)(S (NP-SBJ-3 (NNP P&G)(CC and)(NNP Unilever))(VP (VBP bring)(PP-CLR (IN with)(NP (PRP them)))(NP (NP (JJ great)(NN experience))(PP (IN with)(NP (NP (JJ mundane)(NNS products))(PP (IN like)(NP (NP (NN soap))(CC and)(NP (NN toilet)(NN paper)))))))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*-3))(VP (VBG sparking)(NP (NN disdain))(PP-LOC (IN in)(NP (DT the)(JJ glitzy)(NNS cosmetics)(NN trade)))))))(: ;)(CC but)(S (NP-SBJ (PRP they))(ADVP (RB also))(VP (VBP bring)(NP (JJ mammoth)(NN marketing)(NN clout))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*))(VP (VBG sparking)(NP (NN fear))))))(. .)))","It 's not so much the idea of acquisitions *ICH*-2 that *T*-1 has agitated the cosmetics industry as the companies doing the acquiring : P&G and Unilever bring with them great experience with mundane products like soap and toilet paper , *PRO*-3 sparking disdain in the glitzy cosmetics trade ; but they also bring mammoth marketing clout , *PRO* sparking fear ."
nw/wsj/05/wsj_0592,15,"(TOP (S (NP-SBJ (NP (NN Currency)(NNS traders))(, ,)(VP (VBG suspecting)(SBAR (-NONE- 0)(S (NP-SBJ (NNP Mr.)(NNP Major))(VP (MD wo)(RB n't)(VP (VB defend)(NP (DT the)(NN pound))(ADVP-MNR (RB strenuously)))))))(, ,))(VP (VBD sent)(NP (DT the)(JJ British)(NN currency))(ADVP-CLR (RB sharply)(RBR lower)(PP (-NONE- *ICH*-1)))(NP-TMP (NNP Friday))(PP-1 (IN against)(NP (DT the)(NML (NML (NN dollar))(CC and)(NML (ADJP (JJ West)(JJ German))(NN mark))))))(. .)))","Currency traders , suspecting 0 Mr. Major wo n't defend the pound strenuously , sent the British currency sharply lower *ICH*-1 Friday against the dollar and West German mark ."
nw/wsj/05/wsj_0592,42,"(TOP (S (PP-TMP (IN Over)(NP (DT the)(NN weekend)))(, ,)(NP-SBJ (PRP she))(VP (VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ-1 (PRP she))(VP (VBD did)(RB n't)(VP (VB intend)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB change)(NP (PRP$ her)(NN style))))))))))(CC and)(VP (VBD denied)(SBAR (-NONE- 0)(S (NP-SBJ (PRP she))(VP (VBZ is)(ADJP-PRD (JJ authoritarian)))))))(. .)))","Over the weekend , she said 0 she did n't intend *PRO*-1 to change her style and denied 0 she is authoritarian ."
nw/wsj/05/wsj_0508,3,"(TOP (S (S (NP-SBJ-1 (DT The)(VBG resulting)(VBN haunted)(NN house))(VP (VBZ tends)(S (NP-SBJ (-NONE- *-1))(VP (TO to)(VP (VB reward)(NP (NN followership)(, ,)(RB not)(NN leadership)))))))(, ,)(S (NP-SBJ (PRP it))(VP (VP (VBZ creates)(NP (NP (NN guilt))(PP (IN about)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VBG wearing)(NP (DT the)(NN uniform)))))))(, ,)(CC and)(VP (VBZ raises)(NP (NP (NN doubt))(PP (IN about)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VBG having)(NP (DT the)(NN will)(S (S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB fulfill)(NP (NP (DT the)(NNS ghosts)(POS '))(NN role)))))(, ,)(FW i.e.)(, ,)(S (NP-SBJ-2 (-NONE- *PRO*))(VP (TO to)(VP (VB be)(ADJP-PRD (JJ able)(S (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB win)(SBAR-ADV (IN if)(S (NP-SBJ-3 (-NONE- *PRO*))(VP (VBN called)(PP-CLR (IN on)(NP (-NONE- *-3))))))))))))))))))))))(. .)))","The resulting haunted house tends *-1 to reward followership , not leadership , it creates guilt about *PRO* wearing the uniform , and raises doubt about *PRO* having the will *PRO* to fulfill the ghosts ' role , i.e. , *PRO* to be able *PRO*-2 to win if *PRO* called on *-3 ."
nw/wsj/05/wsj_0553,12,"(TOP (S (NP-SBJ-1 (DT This))(VP (VBZ is)(NP-PRD (DT a)(NN problem))(PP (CONJP (RB not)(RB only))(PP (IN for)(NP (NML (NNP Prime)(NNP Minister))(NNP Thatcher)))(CC but)(PP (IN for)(NP (NNP President)(NNP Bush))))(, ,)(SBAR-ADV (IN as)(S (NP-SBJ-2 (-NONE- *PRO*-1))(VP (VBN shown)(NP (-NONE- *-2))(PP-LOC-CLR (IN in)(NP (NP (DT the)(JJ ongoing)(NN bickering))(PP (IN over)(NP (DT the)(NN dollar)))(PP (IN between)(NP (NP (DT the)(NNP Federal)(NNP Reserve))(CC and)(NP (DT the)(NNP Mulford)(NNP Treasury))))))))))(. .)))","This is a problem not only for Prime Minister Thatcher but for President Bush , as *PRO*-1 shown *-2 in the ongoing bickering over the dollar between the Federal Reserve and the Mulford Treasury ."
nw/wsj/05/wsj_0591,29,"(TOP (S (NP-SBJ (NP (NNP Contel)(POS 's))(NNP Mr.)(NNP Wohlstetter))(VP (VBD said)(SBAR (SBAR (-NONE- 0)(S (NP-SBJ-1 (NP (DT the)(NN group))(PP (IN of)(NP (NML (NNP Big)(NNP Board))(NNS companies))))(VP (VBZ is)(RB n't)(ADJP-PRD (JJ ready)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB go)(ADJP-PRD (JJ public))(ADVP-TMP (RB yet))(PP-CLR (IN with)(NP (PRP$ its)(NN effort))))))))))(, ,)(CC and)(SBAR (IN that)(S (NP-SBJ-2 (PRP he))(VP (VBZ does)(RB n't)(VP (VB plan)(S (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB be)(NP-PRD (DT the)(NN leader))(SBAR-TMP (IN once)(S (NP-SBJ (PRP it))(VP (VBZ is)(ADJP-PRD (JJ public))))))))))))))(. .)))","Contel 's Mr. Wohlstetter said 0 the group of Big Board companies is n't ready *PRO*-1 to go public yet with its effort , and that he does n't plan *PRO*-2 to be the leader once it is public ."
nw/wsj/05/wsj_0595,5,"(TOP (S (ADVP (RB Not)(RB unexpectedly))(, ,)(NP-SBJ-1 (NNS wives))(, ,)(SBAR-ADV (IN whether)(S (NP-SBJ (-NONE- *PRO*-1))(ADJP-PRD (VBG working)(CC or)(JJ non-working))))(, ,)(VP (VBD did)(PP (IN by)(ADVP (RB far)))(NP (NP (DT the)(JJS most))(: --)(NP (NP (NP (QP (RB about)(CD 80))(NN %))(PP (IN of)(NP (DT the)(NN shopping)(, ,)(NN laundry)(CC and)(NN cooking))))(, ,)(CC and)(NP (NP (QP (RB about)(CD two)(HYPH -))(NNS thirds))(PP (IN of)(NP (NP (NN housecleaning))(, ,)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VBG washing)(NP (NNS dishes))))(, ,)(NP (NN child)(NN care))(CC and)(NP (NN family)(NN paper)(NN work))))))))(. .)))","Not unexpectedly , wives , whether *PRO*-1 working or non-working , did by far the most -- about 80 % of the shopping , laundry and cooking , and about two - thirds of housecleaning , *PRO* washing dishes , child care and family paper work ."
nw/wsj/05/wsj_0595,28,"(TOP (S-1 (CC But)(, ,)(SINV (VP (VBZ says)(SBAR (-NONE- 0)(S (-NONE- *T*-1))))(NP-SBJ (NML (NN chief)(NN investigator))(NNP Tom)(NNP Smith)))(, ,)(NP-SBJ (DT this))(`` ``)(VP (VBZ does)(RB not)(VP (VB translate)(PP-CLR (PP (IN into)(NP (NP (NN support))(PP (IN for)(NP (NN conservatism)))(PP (IN in)(ADJP (JJ general)))))(CC or)(PP (IN into)(NP (NP (JJ conservative)(NNS positions))(PP (IN on)(NP (UCP (JJ feminist)(CC and)(NP (JJ civil)(NNS rights)))(NNS issues))))))))(. .)('' '')))","But , says 0 *T*-1 chief investigator Tom Smith , this `` does not translate into support for conservatism in general or into conservative positions on feminist and civil rights issues . ''"
nw/wsj/05/wsj_0566,5,(TOP (S (S (NP-SBJ (NNP Boeing))(VP (VBZ has)(VP (VBN said)(ADVP-TMP (RB repeatedly))(SBAR (-NONE- 0)(S (NP-SBJ (PRP it))(VP (MD wo)(RB n't)(VP (VB expand)(NP (PRP$ its)(NN offer)))))))))(CC and)(S (NP-SBJ (DT the)(NNS machinists))(VP (VBP have)(VP (VBN responded)(SBAR (IN that)(S (NP-SBJ (DT the)(NN offer))(VP (VBZ is)(RB n't)(ADJP-PRD (JJ good)(RB enough))))))))(. .))),Boeing has said repeatedly 0 it wo n't expand its offer and the machinists have responded that the offer is n't good enough .
nw/wsj/05/wsj_0564,56,(TOP (S (`` ``)(NP-SBJ-1 (PRP I))(VP (VBP do)(RB n't)(VP (VB want)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB be)(PP-PRD (IN like)(NP (NP (-LRB- -LCB-)(NN financier)(NNP Alan)(-RRB- -RCB-)(NNP Bond))(CC and)(NP (DT the)(JJ other)(NNPS Australians)))))))))(. .))),`` I do n't want *PRO*-1 to be like -LCB- financier Alan -RCB- Bond and the other Australians .
