filename,treeno,tree,sentence,match,spanString
nw/wsj/05/wsj_0595,28,"(TOP (S-1 (CC But)(, ,)(SINV (VP (VBZ says)(SBAR (-NONE- 0)(S (-NONE- *T*-1))))(NP-SBJ (NML (NN chief)(NN investigator))(NNP Tom)(NNP Smith)))(, ,)(NP-SBJ (DT this))(`` ``)(VP (VBZ does)(RB not)(VP (VB translate)(PP-CLR (PP (IN into)(NP (NP (NN support))(PP (IN for)(NP (NN conservatism)))(PP (IN in)(ADJP (JJ general)))))(CC or)(PP (IN into)(NP (NP (JJ conservative)(NNS positions))(PP (IN on)(NP (UCP (JJ feminist)(CC and)(NP (JJ civil)(NNS rights)))(NNS issues))))))))(. .)('' '')))","But , says 0 *T*-1 chief investigator Tom Smith , this `` does not translate into support for conservatism in general or into conservative positions on feminist and civil rights issues . ''",(VP (VBZ does) (RB not) (VP (VB translate) (PP-CLR (PP (IN into) (NP (NP (NN support)) (PP (IN for) (NP (NN conservatism))) (PP (IN in) (ADJP (JJ general))))) (CC or) (PP (IN into) (NP (NP (JJ conservative) (NNS positions)) (PP (IN on) (NP (UCP (JJ feminist) (CC and) (NP (JJ civil) (NNS rights))) (NNS issues)))))))) ,does not translate into support for conservatism in general or into conservative positions on feminist and civil rights issues
nw/wsj/05/wsj_0559,18,"(TOP (S (INTJ (RB Still))(, ,)(NP-SBJ (DT this))(VP (VBZ does)(RB n't)(VP (VB mean)(SBAR (SBAR (IN that)(S (NP-SBJ (CC either)(NP (DT the)(NN government))(CC or)(NP (DT the)(NNP ANC)))(VP (VBZ is)(VP (VBG changing)(NP (NNS stripes))))))(: --)(CC or)(SBAR (IN that)(S (NP-SBJ (DT either))(VP (VBZ has)(VP (VBN moved)(ADVP-CLR (RB significantly)(RBR closer)(PP (IN to)(NP (DT the)(JJ other)))))))))))(. .)))","Still , this does n't mean that either the government or the ANC is changing stripes -- or that either has moved significantly closer to the other .",(VP (VBZ does) (RB n't) (VP (VB mean) (SBAR (SBAR (IN that) (S (NP-SBJ (CC either) (NP (DT the) (NN government)) (CC or) (NP (DT the) (NNP ANC))) (VP (VBZ is) (VP (VBG changing) (NP (NNS stripes)))))) (: --) (CC or) (SBAR (IN that) (S (NP-SBJ (DT either)) (VP (VBZ has) (VP (VBN moved) (ADVP-CLR (RB significantly) (RBR closer) (PP (IN to) (NP (DT the) (JJ other))))))))))) ,does n't mean that either the government or the ANC is changing stripes -- or that either has moved significantly closer to the other
nw/wsj/05/wsj_0559,18,"(TOP (S (INTJ (RB Still))(, ,)(NP-SBJ (DT this))(VP (VBZ does)(RB n't)(VP (VB mean)(SBAR (SBAR (IN that)(S (NP-SBJ (CC either)(NP (DT the)(NN government))(CC or)(NP (DT the)(NNP ANC)))(VP (VBZ is)(VP (VBG changing)(NP (NNS stripes))))))(: --)(CC or)(SBAR (IN that)(S (NP-SBJ (DT either))(VP (VBZ has)(VP (VBN moved)(ADVP-CLR (RB significantly)(RBR closer)(PP (IN to)(NP (DT the)(JJ other)))))))))))(. .)))","Still , this does n't mean that either the government or the ANC is changing stripes -- or that either has moved significantly closer to the other .",(VP (VBZ does) (RB n't) (VP (VB mean) (SBAR (SBAR (IN that) (S (NP-SBJ (CC either) (NP (DT the) (NN government)) (CC or) (NP (DT the) (NNP ANC))) (VP (VBZ is) (VP (VBG changing) (NP (NNS stripes)))))) (: --) (CC or) (SBAR (IN that) (S (NP-SBJ (DT either)) (VP (VBZ has) (VP (VBN moved) (ADVP-CLR (RB significantly) (RBR closer) (PP (IN to) (NP (DT the) (JJ other))))))))))) ,does n't mean that either the government or the ANC is changing stripes -- or that either has moved significantly closer to the other
nw/wsj/05/wsj_0560,14,"(TOP (SINV (`` ``)(S-TPC-1 (S (NP-SBJ (PRP We))(VP (VBP have)(RB n't)(VP (VBN decided)(PP-CLR (IN on)(NP (DT a)(NN strategy)))(ADVP-TMP (RB yet)))))(, ,)(CC but)(S (NP-SBJ (PRP we))(VP (MD could)(VP (VB become)(NP-PRD (DT an)(JJ independent)(NN producer))(PP (VBG depending)(PP (IN on)(SBAR (IN whether)(S (NP-SBJ (PRP we))(VP (VBP 're)(NP-PRD (NP (DT the)(NN developer))(CC or)(NP (RB just)(DT the)(NN supplier))))))))))))(, ,)('' '')(VP (VBZ says)(S (-NONE- *T*-1)))(NP-SBJ (NP (NNP Theodore)(NNP Stern))(, ,)(NP (NP (JJ executive)(NN vice)(NN president))(PP (IN of)(NP (NP (DT the)(NN company)(POS 's))(NML (NML (NN energy)(CC and)(NN utility))(NNS systems))(NN group)))))(. .)))","`` We have n't decided on a strategy yet , but we could become an independent producer depending on whether we 're the developer or just the supplier , '' says *T*-1 Theodore Stern , executive vice president of the company 's energy and utility systems group .",NA,NA
nw/wsj/05/wsj_0503,4,(TOP (S (NP-SBJ (NNP Karstadt))(VP (VBD did)(RB n't)(VP (VB give)(NP (NP (DT any)(NML (NML (NN group)(NNS sales))(CC or)(NML (NN profit)(NNS figures))))(PP (IN for)(NP (DT the)(JJ first)(CD nine)(NNS months))))))(. .))),Karstadt did n't give any group sales or profit figures for the first nine months .,(VP (VBD did) (RB n't) (VP (VB give) (NP (NP (DT any) (NML (NML (NN group) (NNS sales)) (CC or) (NML (NN profit) (NNS figures)))) (PP (IN for) (NP (DT the) (JJ first) (CD nine) (NNS months)))))) ,did n't give any group sales or profit figures for the first nine months
nw/wsj/05/wsj_0598,17,"(TOP (S (NP-SBJ (NNP Mr.)(NNP Brady))(ADVP-MNR (RB hesitantly))(VP (VBD replied)(SBAR (IN that)(S (NP-SBJ (PRP he))(VP (VBD was)(RB n't)(ADJP-PRD (JJ sure)(SBAR (SBAR (IN whether)(S (NP-SBJ (NNP Mr.)(NNP Greenspan))(`` ``)(VP (VBD made)(NP (DT a)(NN statement))(NP-ADV (PRP himself)))))(, ,)(CC or)(SBAR (IN whether)(S (NP-SBJ (DT that))(VP (VBD was)(NP-PRD (DT a)(NN newspaper)(NN report)))))))))))(. .)('' '')))","Mr. Brady hesitantly replied that he was n't sure whether Mr. Greenspan `` made a statement himself , or whether that was a newspaper report . ''","(VP (VBD was) (RB n't) (ADJP-PRD (JJ sure) (SBAR (SBAR (IN whether) (S (NP-SBJ (NNP Mr.) (NNP Greenspan)) (`` ``) (VP (VBD made) (NP (DT a) (NN statement)) (NP-ADV (PRP himself))))) (, ,) (CC or) (SBAR (IN whether) (S (NP-SBJ (DT that)) (VP (VBD was) (NP-PRD (DT a) (NN newspaper) (NN report)))))))) ","was n't sure whether Mr. Greenspan `` made a statement himself , or whether that was a newspaper report"
nw/wsj/05/wsj_0526,25,"(TOP (S (S (NP-SBJ (-NONE- *PRO*))(VP (VB Add)(NP (DT the)(NN fact)(SBAR (IN that)(S (NP-SBJ (NP (DT any)(CD one))(PP (IN of)(NP (PRP them)))(, ,)(PP (VBG including)(NP (NNP Pa)))(, ,))(VP (MD could)(VP (VB be)(NP-PRD (PRP$ her)(NN attacker)))))))))(, ,)(CC and)(S (NP-SBJ (PRP you))(VP (VBP have)(NP (NP (DT a)(NN setting))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ (-NONE- *T*-1))(VP (VBZ does)(RB n't)(VP (VB resemble)(NP (NP (NML (JJ small)(HYPH -)(NN town))(NNP America))(, ,)(CC or)(NP (NP (NP (RB even)(NNP Hollywood)(POS 's))(NN nightmare))(PP (IN of)(NP (NML (JJ small)(HYPH -)(NN town))(NNP America)))))(, ,)(ADVP (ADVP (RB so)(RB much))(PP (IN as)(NP (NP (DT a)(JJ paranoid)(JJ feminist)(NN dystopia))(PP (IN like)(NP (NP (NP (NNP Margaret)(NNP Atwood)(POS 's))(`` ``)(NML-TTL (NP (DT The)(NNP Handmaid)(POS 's))(NNP Tale))(, ,)('' ''))(SBAR (WHNP-2 (-NONE- 0))(S (NP-SBJ (-NONE- *T*-2))(NP-ADV (PRP itself))(ADVP-TMP (RB soon))(VP (TO to)(VP (VB be)(PRN (-LRB- -LRB-)(S (NP-SBJ (PRP you))(VP (VBD guessed)(NP (PRP it))))(-RRB- -RRB-))(NP-PRD (DT a)(NNP Hollywood)(NN movie))))))))))))))))))(. .)))","*PRO* Add the fact that any one of them , including Pa , could be her attacker , and you have a setting that *T*-1 does n't resemble small - town America , or even Hollywood 's nightmare of small - town America , so much as a paranoid feminist dystopia like Margaret Atwood 's `` The Handmaid 's Tale , '' 0 *T*-2 itself soon to be ( you guessed it ) a Hollywood movie .","(VP (VBZ does) (RB n't) (VP (VB resemble) (NP (NP (NML (JJ small) (HYPH -) (NN town)) (NNP America)) (, ,) (CC or) (NP (NP (NP (RB even) (NNP Hollywood) (POS 's)) (NN nightmare)) (PP (IN of) (NP (NML (JJ small) (HYPH -) (NN town)) (NNP America))))) (, ,) (ADVP (ADVP (RB so) (RB much)) (PP (IN as) (NP (NP (DT a) (JJ paranoid) (JJ feminist) (NN dystopia)) (PP (IN like) (NP (NP (NP (NNP Margaret) (NNP Atwood) (POS 's)) (`` ``) (NML-TTL (NP (DT The) (NNP Handmaid) (POS 's)) (NNP Tale)) (, ,) ('' '')) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *T*-2)) (NP-ADV (PRP itself)) (ADVP-TMP (RB soon)) (VP (TO to) (VP (VB be) (PRN (-LRB- -LRB-) (S (NP-SBJ (PRP you)) (VP (VBD guessed) (NP (PRP it)))) (-RRB- -RRB-)) (NP-PRD (DT a) (NNP Hollywood) (NN movie))))))))))))) ","does n't resemble small - town America , or even Hollywood 's nightmare of small - town America , so much as a paranoid feminist dystopia like Margaret Atwood 's `` The Handmaid 's Tale , '' 0 *T*-2 itself soon to be ( you guessed it ) a Hollywood movie"
nw/wsj/05/wsj_0578,45,"(TOP (S (NP-SBJ (NNP Mr.)(NNP Semel))(, ,)(PP-LOC (IN in)(NP (PRP$ his)(NN affidavit)))(, ,)(VP (VBZ does)(RB n't)(VP (VB mention)(NP (DT any)(NN hugging)(CC or)(NN congratulating))))(. .)))","Mr. Semel , in his affidavit , does n't mention any hugging or congratulating .",(VP (VBZ does) (RB n't) (VP (VB mention) (NP (DT any) (NN hugging) (CC or) (NN congratulating)))) ,does n't mention any hugging or congratulating
nw/wsj/05/wsj_0561,12,"(TOP (S (NP-SBJ (PRP They))(VP (VP (VBD showed)(PRT (RP up)))(, ,)(CC but)(VP (VP (VBD did)(RB n't)(VP (-NONE- *RNR*-1)))(: --)(CC or)(VP (MD could)(RB n't)(VP (-NONE- *RNR*-1)))(: --)(VP-1 (VB challenge))))(. .)))","They showed up , but did n't *RNR*-1 -- or could n't *RNR*-1 -- challenge .",NA,NA
nw/wsj/05/wsj_0561,20,"(TOP (S (CC But)(SBAR-ADV (IN if)(S (NP-SBJ (DT the)(NNP A)(POS 's))(VP (VBD had)(RB n't)(VP (VBN won)(PP (IN in)(NP (CD four)))))))(, ,)(NP-SBJ (PRP they))(VP (MD would)(VP (VB have)(VP (VBN prevailed)(PP (IN in)(NP (CD five)(, ,)(CC or)(CD six)(, ,)(CC or)(CD seven))))))(. .)))","But if the A 's had n't won in four , they would have prevailed in five , or six , or seven .",NA,NA
nw/wsj/02/wsj_0259,16,"(TOP (S (S (NP-SBJ (PRP He))(VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ-109 (NP (PRP it))(SBAR (-NONE- *ICH*-3)))(VP (VBZ has)(RB n't)(ADVP-TMP (RB yet))(VP (VBN been)(VP (VBN determined)(NP (-NONE- *-109))(SBAR-3 (WHADVP-1 (WRB how))(S (NP-SBJ (DT the)(NNP RTC))(VP (MD will)(VP (VB raise)(NP (DT the)(NN cash))(ADVP-MNR (-NONE- *T*-1)))))))))))))(, ,)(CC but)(S (NP-SBJ (DT the)(NN administration))(VP (VBZ does)(RB n't)(VP (VB want)(S (NP-SBJ-2 (PRP it))(VP (TO to)(VP (VB be)(VP (VBN included)(NP (-NONE- *-2))(PP-CLR (IN on)(NP (DT the)(JJ federal)(NN budget)))))))(, ,)(SBAR-PRP (IN because)(S (NP-SBJ-4 (PRP it))(VP (MD would)(VP (`` ``)(VB distort)('' '')(NP (DT the)(NN budget)(NN process))(PP-MNR (IN by)(S-NOM (NP-SBJ (-NONE- *PRO*-4))(VP (VBG requiring)(NP (CC either)(NP (NP (NNS exemptions))(PP (IN from)(NP (NNP Gramm)(HYPH -)(NNP Rudman))))(CC or)(NP (NP (JJ big)(NNS increases))(PP-LOC (IN in)(NP (DT the)(NN budget)(NN deficit)))))))))))))))(. .)))","He said 0 it *ICH*-3 has n't yet been determined *-109 how the RTC will raise the cash *T*-1 , but the administration does n't want it to be included *-2 on the federal budget , because it would `` distort '' the budget process by *PRO*-4 requiring either exemptions from Gramm - Rudman or big increases in the budget deficit .","(VP (VBZ does) (RB n't) (VP (VB want) (S (NP-SBJ-2 (PRP it)) (VP (TO to) (VP (VB be) (VP (VBN included) (NP (-NONE- *-2)) (PP-CLR (IN on) (NP (DT the) (JJ federal) (NN budget))))))) (, ,) (SBAR-PRP (IN because) (S (NP-SBJ-4 (PRP it)) (VP (MD would) (VP (`` ``) (VB distort) ('' '') (NP (DT the) (NN budget) (NN process)) (PP-MNR (IN by) (S-NOM (NP-SBJ (-NONE- *PRO*-4)) (VP (VBG requiring) (NP (CC either) (NP (NP (NNS exemptions)) (PP (IN from) (NP (NNP Gramm) (HYPH -) (NNP Rudman)))) (CC or) (NP (NP (JJ big) (NNS increases)) (PP-LOC (IN in) (NP (DT the) (NN budget) (NN deficit)))))))))))))) ","does n't want it to be included *-2 on the federal budget , because it would `` distort '' the budget process by *PRO*-4 requiring either exemptions from Gramm - Rudman or big increases in the budget deficit"
nw/wsj/02/wsj_0259,18,"(TOP (S (`` ``)(SBAR-ADV (IN If)(S (NP-SBJ-3 (NML (JJ working)(NN capital))(NN financing))(VP (VBZ is)(RB not)(VP (VBN provided)(NP (-NONE- *-3))))))(, ,)('' '')(PRN (S (NP-SBJ (PRP he))(VP (VBD said)(S (-NONE- *?*)))))(, ,)(`` ``)(NP-SBJ-2 (DT the)(NNP RTC))(VP (MD may)(VP (VB have)(S (NP-SBJ (-NONE- *-2))(VP (TO to)(VP (VP (VB slow)(-LRB- -LCB-)(NP (NN S&L)(NNS sales))(-RRB- -RCB-))(CC or)(VP (VB dump)(NP (VBN acquired)(NNS assets))(PP (IN through)(NP (NN fire)(NNS sales)))))))))(. .)))","`` If working capital financing is not provided *-3 , '' he said *?* , `` the RTC may have *-2 to slow -LCB- S&L sales -RCB- or dump acquired assets through fire sales .",NA,NA
nw/wsj/02/wsj_0207,7,(TOP (S (CC But)(NP-SBJ (PRP you))(VP (MD ca)(RB n't)(VP (VB dismiss)(NP (NP (NP (NNP Mr.)(NNP Stoltzman)(POS 's))(NN music))(CC or)(NP (PRP$ his)(NNS motives)))(PP-CLR (RB as)(ADJP (RB merely)(JJ commercial)(CC and)(JJ lightweight)))))(. .))),But you ca n't dismiss Mr. Stoltzman 's music or his motives as merely commercial and lightweight .,(VP (MD ca) (RB n't) (VP (VB dismiss) (NP (NP (NP (NNP Mr.) (NNP Stoltzman) (POS 's)) (NN music)) (CC or) (NP (PRP$ his) (NNS motives))) (PP-CLR (RB as) (ADJP (RB merely) (JJ commercial) (CC and) (JJ lightweight))))) ,ca n't dismiss Mr. Stoltzman 's music or his motives as merely commercial and lightweight
nw/wsj/02/wsj_0267,53,(TOP (S (`` ``)(SQ-TPC-1 (VBP Do)(RB n't)(NP-SBJ (PRP you))(VP (VB think)(SBAR (-NONE- 0)(S (NP-SBJ-2 (PRP I))(VP (MD ought)(S (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB get)(NP (NP (DT a)(NN commission))(: ...)(CC or)(NP (NP (NN part))(PP (IN of)(NP (PRP$ your)(NN fee)))))(PP-LOC (IN in)(NP (DT this)(NN case)))))))))))(. ?)('' '')(NP-SBJ (NNP Mr.)(NNP Green))(VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ (DT the)(NN judge))(VP (VBD asked)(NP (PRP him))(SQ (-NONE- *T*-1))))))(. .))),`` Do n't you think 0 I ought *PRO*-2 to get a commission ... or part of your fee in this case ? '' Mr. Green said 0 the judge asked him *T*-1 .,(SQ-TPC-1 (VBP Do) (RB n't) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ-2 (PRP I)) (VP (MD ought) (S (NP-SBJ (-NONE- *PRO*-2)) (VP (TO to) (VP (VB get) (NP (NP (DT a) (NN commission)) (: ...) (CC or) (NP (NP (NN part)) (PP (IN of) (NP (PRP$ your) (NN fee))))) (PP-LOC (IN in) (NP (DT this) (NN case))))))))))) ,Do n't you think 0 I ought *PRO*-2 to get a commission ... or part of your fee in this case
nw/wsj/02/wsj_0290,14,"(TOP (S (NP-SBJ (NP (JJ Lawful)(NNS demonstrations))(, ,)(PP (JJ such)(IN as)(NP (NP (JJ peaceful)(NN picketing))(CC and)(NP (NP (JJ other)(NNS assemblages))(SBAR (WHNP-265 (WDT that))(S (NP-SBJ (-NONE- *T*-265))(VP (VBP do)(RB not)(VP (VP (VB disturb)(NP (DT the)(NN peace)))(CC or)(VP (VB cause)(NP (DT a)(JJ public)(NN nuisance)))(CC or)(VP (VB interfere)(PP-CLR (IN with)(NP (NP (DT the)(NNS rights))(PP (IN of)(NP (NNS others)))))))))))))(, ,))(VP (VBP are)(NP-PRD (NP (NNS rights))(VP (VBN guaranteed)(NP (-NONE- *))(PP (IN by)(NP-LGS (NP (DT any)(ADJP (RB truly)(JJ free))(NN system))(PP (IN of)(NP (NN government))))))))(. .)))","Lawful demonstrations , such as peaceful picketing and other assemblages that *T*-265 do not disturb the peace or cause a public nuisance or interfere with the rights of others , are rights guaranteed * by any truly free system of government .",(VP (VBP do) (RB not) (VP (VP (VB disturb) (NP (DT the) (NN peace))) (CC or) (VP (VB cause) (NP (DT a) (JJ public) (NN nuisance))) (CC or) (VP (VB interfere) (PP-CLR (IN with) (NP (NP (DT the) (NNS rights)) (PP (IN of) (NP (NNS others)))))))) ,do not disturb the peace or cause a public nuisance or interfere with the rights of others
nw/wsj/02/wsj_0290,14,"(TOP (S (NP-SBJ (NP (JJ Lawful)(NNS demonstrations))(, ,)(PP (JJ such)(IN as)(NP (NP (JJ peaceful)(NN picketing))(CC and)(NP (NP (JJ other)(NNS assemblages))(SBAR (WHNP-265 (WDT that))(S (NP-SBJ (-NONE- *T*-265))(VP (VBP do)(RB not)(VP (VP (VB disturb)(NP (DT the)(NN peace)))(CC or)(VP (VB cause)(NP (DT a)(JJ public)(NN nuisance)))(CC or)(VP (VB interfere)(PP-CLR (IN with)(NP (NP (DT the)(NNS rights))(PP (IN of)(NP (NNS others)))))))))))))(, ,))(VP (VBP are)(NP-PRD (NP (NNS rights))(VP (VBN guaranteed)(NP (-NONE- *))(PP (IN by)(NP-LGS (NP (DT any)(ADJP (RB truly)(JJ free))(NN system))(PP (IN of)(NP (NN government))))))))(. .)))","Lawful demonstrations , such as peaceful picketing and other assemblages that *T*-265 do not disturb the peace or cause a public nuisance or interfere with the rights of others , are rights guaranteed * by any truly free system of government .",(VP (VBP do) (RB not) (VP (VP (VB disturb) (NP (DT the) (NN peace))) (CC or) (VP (VB cause) (NP (DT a) (JJ public) (NN nuisance))) (CC or) (VP (VB interfere) (PP-CLR (IN with) (NP (NP (DT the) (NNS rights)) (PP (IN of) (NP (NNS others)))))))) ,do not disturb the peace or cause a public nuisance or interfere with the rights of others
nw/wsj/02/wsj_0254,19,"(TOP (S (ADVP-TMP (RB Meanwhile))(, ,)(NP-SBJ (NP (DT the)(NNP National)(NNP Association))(PP (IN of)(NP (NNPS Manufacturers))))(VP (VBD said)(NP-TMP (NN yesterday))(SBAR (-NONE- 0)(S (NP-SBJ (NP (DT a)(JJ recent)(NN poll))(PP (IN of)(NP (NP (CD 53)(NNS executives))(PP-LOC (IN on)(NP (PRP$ its)(NN board))))))(VP (VBD found)(SBAR (IN that)(S (NP-SBJ (CD 61)(NN %))(VP (VBP do)(RB n't)(VP (VB expect)(S (NP-SBJ (DT a)(NN recession))(VP (TO to)(VP (VB occur)(PP-TMP (IN until)(UCP (NP (CD 1991))(CC or)(ADVP (RB later)))))))))))))))(. .)))","Meanwhile , the National Association of Manufacturers said yesterday 0 a recent poll of 53 executives on its board found that 61 % do n't expect a recession to occur until 1991 or later .",(VP (VBP do) (RB n't) (VP (VB expect) (S (NP-SBJ (DT a) (NN recession)) (VP (TO to) (VP (VB occur) (PP-TMP (IN until) (UCP (NP (CD 1991)) (CC or) (ADVP (RB later))))))))) ,do n't expect a recession to occur until 1991 or later
nw/wsj/02/wsj_0296,44,(TOP (S (NP-SBJ (PRP I))(VP (VBP do)(RB n't)(VP (VB feel)(ADJP-PRD (ADJP (RB down))(CC or)(ADJP (VBN done)(PRT (RB in))))(SBAR-PRP (IN because)(S (NP-SBJ (PRP I))(VP (VP (VBP show)(NP (JJ British)(NNS serials))(PP-LOC (IN on)(NP (PRP$ my)(NN television)(NN network))))(CC or)(VP (VBP read)(NP (PRP$ their)(NNS books))))))))(. .))),I do n't feel down or done in because I show British serials on my television network or read their books .,(VP (VBP do) (RB n't) (VP (VB feel) (ADJP-PRD (ADJP (RB down)) (CC or) (ADJP (VBN done) (PRT (RB in)))) (SBAR-PRP (IN because) (S (NP-SBJ (PRP I)) (VP (VP (VBP show) (NP (JJ British) (NNS serials)) (PP-LOC (IN on) (NP (PRP$ my) (NN television) (NN network)))) (CC or) (VP (VBP read) (NP (PRP$ their) (NNS books)))))))) ,do n't feel down or done in because I show British serials on my television network or read their books
nw/wsj/02/wsj_0296,44,(TOP (S (NP-SBJ (PRP I))(VP (VBP do)(RB n't)(VP (VB feel)(ADJP-PRD (ADJP (RB down))(CC or)(ADJP (VBN done)(PRT (RB in))))(SBAR-PRP (IN because)(S (NP-SBJ (PRP I))(VP (VP (VBP show)(NP (JJ British)(NNS serials))(PP-LOC (IN on)(NP (PRP$ my)(NN television)(NN network))))(CC or)(VP (VBP read)(NP (PRP$ their)(NNS books))))))))(. .))),I do n't feel down or done in because I show British serials on my television network or read their books .,(VP (VBP do) (RB n't) (VP (VB feel) (ADJP-PRD (ADJP (RB down)) (CC or) (ADJP (VBN done) (PRT (RB in)))) (SBAR-PRP (IN because) (S (NP-SBJ (PRP I)) (VP (VP (VBP show) (NP (JJ British) (NNS serials)) (PP-LOC (IN on) (NP (PRP$ my) (NN television) (NN network)))) (CC or) (VP (VBP read) (NP (PRP$ their) (NNS books)))))))) ,do n't feel down or done in because I show British serials on my television network or read their books
nw/wsj/02/wsj_0288,2,(TOP (S (NP-SBJ (DT The)(NNP White)(NNP House))(VP (VBZ is)(ADVP (RB purposely))(RB not)(VP (VBG calling)(NP-1 (DT the)(NN meeting))(S-CLR (NP-SBJ (-NONE- *PRO*-1))(NP-PRD (DT a)(NN summit)))(SBAR-PRP (IN so)(IN that)(S (NP-SBJ (EX there))(VP (MD wo)(RB n't)(VP (VB be)(NP-PRD (NP (DT any)(NN expectation))(PP (IN of)(NP (JJ detailed)(NNS negotiations)(CC or)(NNS agreements))))))))))(. .))),The White House is purposely not calling the meeting *PRO*-1 a summit so that there wo n't be any expectation of detailed negotiations or agreements .,(VP (VBZ is) (ADVP (RB purposely)) (RB not) (VP (VBG calling) (NP-1 (DT the) (NN meeting)) (S-CLR (NP-SBJ (-NONE- *PRO*-1)) (NP-PRD (DT a) (NN summit))) (SBAR-PRP (IN so) (IN that) (S (NP-SBJ (EX there)) (VP (MD wo) (RB n't) (VP (VB be) (NP-PRD (NP (DT any) (NN expectation)) (PP (IN of) (NP (JJ detailed) (NNS negotiations) (CC or) (NNS agreements)))))))))) ,is purposely not calling the meeting *PRO*-1 a summit so that there wo n't be any expectation of detailed negotiations or agreements
nw/wsj/02/wsj_0288,2,(TOP (S (NP-SBJ (DT The)(NNP White)(NNP House))(VP (VBZ is)(ADVP (RB purposely))(RB not)(VP (VBG calling)(NP-1 (DT the)(NN meeting))(S-CLR (NP-SBJ (-NONE- *PRO*-1))(NP-PRD (DT a)(NN summit)))(SBAR-PRP (IN so)(IN that)(S (NP-SBJ (EX there))(VP (MD wo)(RB n't)(VP (VB be)(NP-PRD (NP (DT any)(NN expectation))(PP (IN of)(NP (JJ detailed)(NNS negotiations)(CC or)(NNS agreements))))))))))(. .))),The White House is purposely not calling the meeting *PRO*-1 a summit so that there wo n't be any expectation of detailed negotiations or agreements .,(VP (MD wo) (RB n't) (VP (VB be) (NP-PRD (NP (DT any) (NN expectation)) (PP (IN of) (NP (JJ detailed) (NNS negotiations) (CC or) (NNS agreements)))))) ,wo n't be any expectation of detailed negotiations or agreements
nw/wsj/02/wsj_0288,5,"(TOP (S (NP-SBJ (DT The)(JJ unusual)(JJ seaborne)(NN meeting))(VP (MD wo)(RB n't)(VP (VB disrupt)(NP (NP (NNS plans))(PP (IN for)(NP (NP (DT a)(JJ formal)(NN summit)(VBG meeting))(NP-TMP (JJ next)(NN spring)(CC or)(NN summer))(, ,)(SBAR-LOC (WHPP-1 (IN at)(WHNP (WDT which)))(S (NP-SBJ-2 (DT an)(NML (NNS arms)(HYPH -)(NN control))(NN treaty))(VP (VBZ is)(ADJP-PRD (JJ likely)(S (NP-SBJ-224 (-NONE- *-2))(VP (TO to)(VP (VB be)(VP (VBN completed)(NP (-NONE- *-224)))))))(PP-LOC (-NONE- *T*-1))))))))))(. .)))","The unusual seaborne meeting wo n't disrupt plans for a formal summit meeting next spring or summer , at which an arms - control treaty is likely *-2 to be completed *-224 *T*-1 .","(VP (MD wo) (RB n't) (VP (VB disrupt) (NP (NP (NNS plans)) (PP (IN for) (NP (NP (DT a) (JJ formal) (NN summit) (VBG meeting)) (NP-TMP (JJ next) (NN spring) (CC or) (NN summer)) (, ,) (SBAR-LOC (WHPP-1 (IN at) (WHNP (WDT which))) (S (NP-SBJ-2 (DT an) (NML (NNS arms) (HYPH -) (NN control)) (NN treaty)) (VP (VBZ is) (ADJP-PRD (JJ likely) (S (NP-SBJ-224 (-NONE- *-2)) (VP (TO to) (VP (VB be) (VP (VBN completed) (NP (-NONE- *-224))))))) (PP-LOC (-NONE- *T*-1)))))))))) ","wo n't disrupt plans for a formal summit meeting next spring or summer , at which an arms - control treaty is likely *-2 to be completed *-224 *T*-1"
